id,title,release_date,overview,genres,poster_path
587792,Palm Springs,2020-07-10,"When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.","Comedy, Romance, Science Fiction",/yf5IuMW6GHghu39kxA0oFx7Bxmj.jpg
376570,Hush,2016-03-12,A deaf woman is stalked by a psychotic killer in her secluded home.,"Horror, Thriller",/zHzBTd502IZf60x8n2g0TB01vPF.jpg
520763,A Quiet Place Part II,2021-05-21,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.","Science Fiction, Thriller, Horror",/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg
333484,The Magnificent Seven,2016-09-14,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.","Adventure, Action, Western",/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg
522938,Rambo: Last Blood,2019-09-19,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.","Action, Thriller, Drama",/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg
531219,Roald Dahl's The Witches,2020-10-26,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.","Family, Comedy, Fantasy",/ht6EfsM5hrsUPSR4ReJQFDVU71F.jpg
4523,Enchanted,2007-11-20,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?","Comedy, Family, Fantasy, Romance",/8KCNzCArLlvLdQoHx6npua2VSVc.jpg
82507,Sinister,2012-03-29,"True-crime writer Ellison Oswald is in a slump; he hasn't had a best seller in more than 10 years and is becoming increasingly desperate for a hit. So, when he discovers the existence of a snuff film showing the deaths of a family, he vows to solve the mystery. He moves his own family into the victims' home and gets to work. However, when old film footage and other clues hint at the presence of a supernatural force, Ellison learns that living in the house may be fatal.","Horror, Thriller, Mystery",/nzx10sca3arCeYBAomHan4Q6wa1.jpg
1245571,Alappuzha Gymkhana,2025-04-10,"A group of youngsters, after failing their plus two exams, aims to join a common college through the sports quota. They choose boxing as their sport. By luck, they manage to survive the district-level competitions. But what will happen at the higher levels?","Action, Drama, Comedy",/q4OwzcY6r2L1M1S6uYzmtzjwAqX.jpg
653794,Victoria,1997-12-05,Wordless animated fim from Robert Sahakyants,Animation,/8Jajhw0xAo4QbnAkX1nq0cadP0T.jpg
4011,Beetlejuice,1988-03-30,A newly dead New England couple seeks help from a deranged demon exorcist to scare an affluent New York family out of their home.,"Fantasy, Comedy",/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg
373571,Godzilla: King of the Monsters,2019-05-29,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.","Science Fiction, Action",/mzOHg7Q5q9yUmY0b9Esu8Qe6Nnm.jpg
8204,The Spiderwick Chronicles,2008-02-14,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.","Family, Adventure, Fantasy, Drama",/y0zqUbwK8FWIkelnlmnRkntz9F8.jpg
13183,Watchmen,2009-03-04,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.","Mystery, Action, Science Fiction",/aVURelN3pM56lFM7Dgfs5TixcIf.jpg
246655,X-Men: Apocalypse,2016-05-18,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.","Action, Adventure, Science Fiction, Fantasy",/ikA8UhYdTGpqbatFa93nIf6noSr.jpg
370172,No Time to Die,2021-09-29,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.","Action, Thriller, Adventure",/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg
752,V for Vendetta,2006-02-23,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.","Action, Thriller, Science Fiction",/1avD1JeaRiJX5M4ahPdZPypGoGN.jpg
995803,Arena Wars,2024-06-25,"In 2045 convicted criminals are given the opportunity to compete on the world's #1 televised sporting event, Arena Wars. They must survive 7 rooms and 7 of the most vicious killers in the country. If they win, they regain their freedom.","Action, Science Fiction, Thriller, Comedy, Horror",/4dRtXjk1rcsZlaMJpBn6Nh9cTfO.jpg
530915,1917,2019-12-25,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.","War, History, Thriller, Drama",/iZf0KyrE25z1sage4SYFLCCrMi9.jpg
629,The Usual Suspects,1995-07-19,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.","Drama, Crime, Thriller",/rWbsxdwF9qQzpTPCLmDfVnVqTK1.jpg
290250,The Nice Guys,2016-05-15,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,"Comedy, Crime, Action",/clq4So9spa9cXk3MZy2iMdqkxP2.jpg
686,Contact,1997-07-11,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality.","Drama, Science Fiction, Mystery",/bCpMIywuNZeWt3i5UMLEIc0VSwM.jpg
26389,From Paris with Love,2010-02-04,"James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig—working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realises that Charlie may be his only hope of survival.","Action, Crime, Thriller",/poVoLKLxUqsTLSntA40Po2F78dZ.jpg
81005,Jack the Giant Slayer,2013-02-27,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.","Fantasy, Action, Adventure, Drama",/9jSI7saUX9Qz0JLh19jX2ulEwL7.jpg
1154304,Buffalo Kids,2024-08-14,"Mary and Tom are parentless Irish siblings who arrive in New York City via ocean liner in 1886 and quickly find themselves on a wild, cross-country journey aboard a transcontinental ""Orphan Train"" where they meet an extraordinary new friend who will change their lives forever.","Animation, Adventure, Comedy, Family",/nRWiUth8Cr5bG9AQkDZHoAS25CW.jpg
5876,The Mist,2007-11-21,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping David Drayton and his five-year-old son in a local grocery store with other local residents. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.","Horror, Science Fiction, Thriller",/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg
6477,Alvin and the Chipmunks,2007-12-13,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.","Comedy, Family, Fantasy",/vRiB9uvcD0WYp7k2pAeWz9ukpuN.jpg
996821,You're Cordially Invited,2025-01-29,"When two weddings are accidentally booked on the same day at the same venue, each bridal party is challenged with preserving their family's special moment while making the most of the unanticipated tight quarters. In a hilarious battle of determination and grit, the father of the bride and sister of the other bride chaotically go head-to-head as they stop at nothing to uphold an unforgettable celebration for their loved ones.",Comedy,/muXnwAdVdEEktto0NBNMyqK3uQH.jpg
254,King Kong,2005-12-12,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.","Adventure, Drama, Action",/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg
747,Shaun of the Dead,2004-04-09,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.","Horror, Comedy",/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg
